Player,Best_Rank,Best_Rank_Year,Latest_Pipeline_Year,Latest_Position,Latest_Team,Acquisition_Type,Acquisition_Confidence,Acquisition_Reason,BRef_Register_ID,BRef_Register_URL,Birth_Year,Birth_Country,Birth_State,Year,Age,Source,Games,Teams,Leagues,Levels,Table_Index
Jeimer Candelario,95,2017,2017,3B/1B,Los Angeles Angels,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,candel000jei,https://www.baseball-reference.com/register/player.fcgi?id=candel000jei,1993.0,,,2015,21,Pro,128,2 Teams,2 Lgs,A+-AA,0
Jesús Made,1,2026,2026,SS,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,made--000jes,https://www.baseball-reference.com/register/player.fcgi?id=made--000jes,2007.0,,,2024,17,Pro,51,Brewers 1,DOSL,FRk,0
Jesús Made,1,2026,2026,SS,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,made--000jes,https://www.baseball-reference.com/register/player.fcgi?id=made--000jes,2007.0,,,2025,18,Pro,115,3 Teams,3 Lgs,A-A+-AA,0
Jesús Made,1,2026,2026,SS,Milwaukee Brewers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,made--000jes,https://www.baseball-reference.com/register/player.fcgi?id=made--000jes,2007.0,,,2026,19,Pro,37,Biloxi,SOUL,AA,0
Jesús Sánchez,39,2019,2020,OF,Toronto Blue Jays,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 19,sanche006jes,https://www.baseball-reference.com/register/player.fcgi?id=sanche006jes,1995.0,,,2014,19,Pro,16,Rays,VESL,FRk,0
Jesús Sánchez,39,2019,2020,OF,Toronto Blue Jays,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 19,sanche006jes,https://www.baseball-reference.com/register/player.fcgi?id=sanche006jes,1995.0,,,2015,20,Pro,17,Rays,VESL,FRk,0
Jhonny Level,64,2026,2026,SS,San Francisco Giants,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,level-000jho,https://www.baseball-reference.com/register/player.fcgi?id=level-000jho,2007.0,,,2024,17,Pro,49,Giants Black,DOSL,FRk,0
Jhonny Level,64,2026,2026,SS,San Francisco Giants,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,level-000jho,https://www.baseball-reference.com/register/player.fcgi?id=level-000jho,2007.0,,,2025,18,Pro,89,2 Teams,2 Lgs,Rk-A,0
Jhonny Level,64,2026,2026,SS,San Francisco Giants,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,level-000jho,https://www.baseball-reference.com/register/player.fcgi?id=level-000jho,2007.0,,,2026,19,Pro,32,San Jose,CALL,A,0
Jorge Alfaro,72,2017,2017,C,Kansas City Royals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alfaro001jor,https://www.baseball-reference.com/register/player.fcgi?id=alfaro001jor,1993.0,,,2010,17,Pro,48,Rangers,DOSL,FRk,0
Jorge Alfaro,72,2017,2017,C,Kansas City Royals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alfaro001jor,https://www.baseball-reference.com/register/player.fcgi?id=alfaro001jor,1993.0,,,2011,18,Pro,45,Spokane,NORW,A-,0
Jorge Alfaro,72,2017,2017,C,Kansas City Royals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alfaro001jor,https://www.baseball-reference.com/register/player.fcgi?id=alfaro001jor,1993.0,,,2012,19,Pro,74,Hickory,SALL,A,0
Jorge Alfaro,72,2017,2017,C,Kansas City Royals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alfaro001jor,https://www.baseball-reference.com/register/player.fcgi?id=alfaro001jor,1993.0,,,2013,20,Pro,113,3 Teams,3 Lgs,A-Rk-A+,0
Jorge Alfaro,72,2017,2017,C,Kansas City Royals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alfaro001jor,https://www.baseball-reference.com/register/player.fcgi?id=alfaro001jor,1993.0,,,2014,21,Pro,121,2 Teams,2 Lgs,A+-AA,0
Jorge Mateo,47,2017,2018,SS/2B,Atlanta Braves,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 15,mateo-000jor,https://www.baseball-reference.com/register/player.fcgi?id=mateo-000jor,1995.0,,,2012,17,Pro,14,Yankees 2,DOSL,FRk,0
Jorge Mateo,47,2017,2018,SS/2B,Atlanta Braves,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 15,mateo-000jor,https://www.baseball-reference.com/register/player.fcgi?id=mateo-000jor,1995.0,,,2013,18,Pro,64,Yankees 1,DOSL,FRk,0
Jorge Mateo,47,2017,2018,SS/2B,Atlanta Braves,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 15,mateo-000jor,https://www.baseball-reference.com/register/player.fcgi?id=mateo-000jor,1995.0,,,2014,19,Pro,15,Yankees 1,GULF,Rk,0
Jorge Mateo,47,2017,2018,SS/2B,Atlanta Braves,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 15,mateo-000jor,https://www.baseball-reference.com/register/player.fcgi?id=mateo-000jor,1995.0,,,2015,20,Pro,117,2 Teams,2 Lgs,A-A+,0
Jorge Mateo,47,2017,2018,SS/2B,Atlanta Braves,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 15,mateo-000jor,https://www.baseball-reference.com/register/player.fcgi?id=mateo-000jor,1995.0,,,2016,21,Pro,113,Tampa,FLOR,A+,0
Josuar Gonzalez,31,2026,2026,SS,San Francisco Giants,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,dejesu005jos,https://www.baseball-reference.com/register/player.fcgi?id=dejesu005jos,2007.0,,,2025,17,Pro,52,Giants Black,DOSL,FRk,0
Josuar Gonzalez,31,2026,2026,SS,San Francisco Giants,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,dejesu005jos,https://www.baseball-reference.com/register/player.fcgi?id=dejesu005jos,2007.0,,,2026,18,Pro,8,Giants,ACL,Rk,0
Josue Briceño,67,2026,2026,C/1B,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,bricen003jos,https://www.baseball-reference.com/register/player.fcgi?id=bricen003jos,2004.0,,,2022,17,Pro,45,2 Teams,DOSL,FRk,0
Josue Briceño,67,2026,2026,C/1B,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,bricen003jos,https://www.baseball-reference.com/register/player.fcgi?id=bricen003jos,2004.0,,,2023,18,Pro,55,2 Teams,2 Lgs,Rk-A,0
Josue Briceño,67,2026,2026,C/1B,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,bricen003jos,https://www.baseball-reference.com/register/player.fcgi?id=bricen003jos,2004.0,,,2024,19,Pro,40,Lakeland,FLOR,A,0
Josue Briceño,67,2026,2026,C/1B,Detroit Tigers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,bricen003jos,https://www.baseball-reference.com/register/player.fcgi?id=bricen003jos,2004.0,,,2025,20,Pro,100,2 Teams,2 Lgs,A+-AA,0
Josue De Paula,9,2026,2026,OF,Los Angeles Dodgers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,depaul002jos,https://www.baseball-reference.com/register/player.fcgi?id=depaul002jos,2005.0,,,2022,17,Pro,54,Dodgers Bautista,DOSL,FRk,0
Josue De Paula,9,2026,2026,OF,Los Angeles Dodgers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,depaul002jos,https://www.baseball-reference.com/register/player.fcgi?id=depaul002jos,2005.0,,,2023,18,Pro,74,Rancho Cucamonga,CALL,A,0
Josue De Paula,9,2026,2026,OF,Los Angeles Dodgers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,depaul002jos,https://www.baseball-reference.com/register/player.fcgi?id=depaul002jos,2005.0,,,2024,19,Pro,108,2 Teams,2 Lgs,A-A+,0
Josue De Paula,9,2026,2026,OF,Los Angeles Dodgers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,depaul002jos,https://www.baseball-reference.com/register/player.fcgi?id=depaul002jos,2005.0,,,2025,20,Pro,102,2 Teams,2 Lgs,A+-AA,0
Josue De Paula,9,2026,2026,OF,Los Angeles Dodgers,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,depaul002jos,https://www.baseball-reference.com/register/player.fcgi?id=depaul002jos,2005.0,,,2026,21,Pro,37,Tulsa,TL,AA,0
Juan Soto,29,2018,2018,OF,New York Mets,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,soto--002jua,https://www.baseball-reference.com/register/player.fcgi?id=soto--002jua,1990.0,,,2008,17,Pro,8,Marlins,DOSL,FRk,0
Julio Rodríguez,3,2022,2022,OF,Seattle Mariners,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 19,rodrig010jul,https://www.baseball-reference.com/register/player.fcgi?id=rodrig010jul,1997.0,,,2016,19,Pro,40,Cardinals,DOSL,FRk,0
Julio Rodríguez,3,2022,2022,OF,Seattle Mariners,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 19,rodrig010jul,https://www.baseball-reference.com/register/player.fcgi?id=rodrig010jul,1997.0,,,2017,20,Pro,48,2 Teams,2 Lgs,Rk-A+,0
Julio Rodríguez,3,2022,2022,OF,Seattle Mariners,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 19,rodrig010jul,https://www.baseball-reference.com/register/player.fcgi?id=rodrig010jul,1997.0,,,2018,21,Pro,76,Peoria,MIDW,A,0
Junior Caminero,4,2024,2024,3B/2B,Tampa Bay Rays,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,camine000jun,https://www.baseball-reference.com/register/player.fcgi?id=camine000jun,2003.0,,,2021,17,Pro,43,Indians Red,DOSL,FRk,0
Junior Caminero,4,2024,2024,3B/2B,Tampa Bay Rays,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,camine000jun,https://www.baseball-reference.com/register/player.fcgi?id=camine000jun,2003.0,,,2022,18,Pro,63,2 Teams,2 Lgs,Rk-A,0
Junior Caminero,4,2024,2024,3B/2B,Tampa Bay Rays,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,camine000jun,https://www.baseball-reference.com/register/player.fcgi?id=camine000jun,2003.0,,,2023,19,Pro,117,2 Teams,2 Lgs,AA-A+,0
Junior Caminero,4,2024,2024,3B/2B,Tampa Bay Rays,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,camine000jun,https://www.baseball-reference.com/register/player.fcgi?id=camine000jun,2003.0,,,2024,20,Pro,59,2 Teams,2 Lgs,AAA-Rk,0
Junior Caminero,4,2024,2024,3B/2B,Tampa Bay Rays,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,camine000jun,https://www.baseball-reference.com/register/player.fcgi?id=camine000jun,2003.0,,,2025,21,Pro,154,TBR,AL,Maj,0
Justin Gonzales,97,2026,2026,OF,Boston Red Sox,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,gonzal003jus,https://www.baseball-reference.com/register/player.fcgi?id=gonzal003jus,2006.0,,,2024,17,Pro,48,2 Teams,DOSL,FRk,0
Justin Gonzales,97,2026,2026,OF,Boston Red Sox,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,gonzal003jus,https://www.baseball-reference.com/register/player.fcgi?id=gonzal003jus,2006.0,,,2025,18,Pro,93,3 Teams,3 Lgs,A-A+-Rk,0
Justin Gonzales,97,2026,2026,OF,Boston Red Sox,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,gonzal003jus,https://www.baseball-reference.com/register/player.fcgi?id=gonzal003jus,2006.0,,,2026,19,Pro,32,Greenville,SALL,A+,0
Keibert Ruiz,36,2019,2021,C,Washington Nationals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,ruiz--000kei,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--000kei,1998.0,,,2015,16,Pro,44,Dodgers,DOSL,FRk,0
Keibert Ruiz,36,2019,2021,C,Washington Nationals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,ruiz--000kei,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--000kei,1998.0,,,2016,17,Pro,56,2 Teams,2 Lgs,Rk,0
Keibert Ruiz,36,2019,2021,C,Washington Nationals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,ruiz--000kei,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--000kei,1998.0,,,2017,18,Pro,101,2 Teams,2 Lgs,A-A+,0
Keibert Ruiz,36,2019,2021,C,Washington Nationals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,ruiz--000kei,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--000kei,1998.0,,,2018,19,Pro,101,Tulsa,TL,AA,0
Keibert Ruiz,36,2019,2021,C,Washington Nationals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,ruiz--000kei,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--000kei,1998.0,,,2019,20,Pro,85,2 Teams,2 Lgs,AA-AAA,0
Keibert Ruiz,36,2019,2021,C,Washington Nationals,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,ruiz--000kei,https://www.baseball-reference.com/register/player.fcgi?id=ruiz--000kei,1998.0,,,2020,21,Pro,2,LAD,NL,Maj,0
Kevin Alcántara,65,2024,2025,OF,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,alcant000kev,https://www.baseball-reference.com/register/player.fcgi?id=alcant000kev,2002.0,,,2019,16,Pro,41,2 Teams,2 Lgs,Rk-FRk,0
Kevin Alcántara,65,2024,2025,OF,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,alcant000kev,https://www.baseball-reference.com/register/player.fcgi?id=alcant000kev,2002.0,,,2021,18,Pro,34,2 Teams,2 Lgs,Rk,0
Kevin Alcántara,65,2024,2025,OF,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,alcant000kev,https://www.baseball-reference.com/register/player.fcgi?id=alcant000kev,2002.0,,,2022,19,Pro,112,Myrtle Beach,CARL,A,0
Kevin Alcántara,65,2024,2025,OF,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,alcant000kev,https://www.baseball-reference.com/register/player.fcgi?id=alcant000kev,2002.0,,,2023,20,Pro,102,3 Teams,3 Lgs,A+-AA-Rk,0
Kevin Alcántara,65,2024,2025,OF,Chicago Cubs,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 16,alcant000kev,https://www.baseball-reference.com/register/player.fcgi?id=alcant000kev,2002.0,,,2024,21,Pro,111,2 Teams,2 Lgs,AA-AAA,0
Kevin Alvarez,80,2026,2026,OF,Houston Astros,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alvare002kev,https://www.baseball-reference.com/register/player.fcgi?id=alvare002kev,2008.0,,,2025,17,Pro,48,Astros Blue,DOSL,FRk,0
Kevin Alvarez,80,2026,2026,OF,Houston Astros,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,alvare002kev,https://www.baseball-reference.com/register/player.fcgi?id=alvare002kev,2008.0,,,2026,18,Pro,29,Fayetteville,CARL,A,0
Kevin Maitan,32,2017,2018,3B/SS/2B,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,maitan000kev,https://www.baseball-reference.com/register/player.fcgi?id=maitan000kev,2000.0,,,2017,17,Pro,42,2 Teams,2 Lgs,Rk,0
Kevin Maitan,32,2017,2018,3B/SS/2B,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,maitan000kev,https://www.baseball-reference.com/register/player.fcgi?id=maitan000kev,2000.0,,,2018,18,Pro,63,Orem,PION,Rk,0
Kevin Maitan,32,2017,2018,3B/SS/2B,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,maitan000kev,https://www.baseball-reference.com/register/player.fcgi?id=maitan000kev,2000.0,,,2019,19,Pro,123,Burlington,MIDW,A,0
Kevin Maitan,32,2017,2018,3B/SS/2B,Minnesota Twins,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,maitan000kev,https://www.baseball-reference.com/register/player.fcgi?id=maitan000kev,2000.0,,,2021,21,Pro,37,2 Teams,2 Lgs,A+-Rk,0
Kristian Robinson,43,2020,2021,OF,Arizona Diamondbacks,International,low,Fallback only: no draft/signing context found; born outside US/Canada/PR (NAN); first pro age 17,robins000kri,https://www.baseball-reference.com/register/player.fcgi?id=robins000kri,2000.0,,,2018,17,Pro,57,2 Teams,2 Lgs,Rk,0
